Project_ID,Project_Name,House_Number,Street_Name,Borough,Community_Board,Council_District,Latitude_(Internal),Longitude_(Internal),Extended_Affordability_Status,Prevailing_Wage_Status,Extremely_Low_Income_Units,Very_Low_Income,All_Counted_Units,Total_Units
52741,Walton Heights Apartments,2075,WALTON AVENUE,Bronx,205,14,40.85438234,-73.90597482,Extended Affordability,Non Prevailing Wage,0,6,48,48
54866,840 Fulton Street,840,FULTON STREET,Brooklyn,302,35,40.6834216,-73.96762572,Not Extended Affordability,Non Prevailing Wage,0,0,8,39
57503,416 Kent,418,KENT AVENUE,Brooklyn,301,33,40.71021094,-73.96913486,Not Extended Affordability,Non Prevailing Wage,0,0,51,251
57504,420 Kent,422,KENT AVENUE,Brooklyn,301,33,40.70967572,-73.96916397,Not Extended Affordability,Non Prevailing Wage,0,0,121,484
52223,Jericho. 2065 Walton Avenue,2065,WALTON AVENUE,Bronx,205,14,40.85397367,-73.9063405,Not Extended Affordability,Prevailing Wage,89,0,90,90
57999,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58174,CONFIDENTIAL,----,----,Brooklyn,318,45,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57784,CONFIDENTIAL,----,----,Queens,410,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57816,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52898,277 Gates Avenue,273,GATES AVENUE,Brooklyn,303,36,40.68576462,-73.95625947,Not Extended Affordability,Non Prevailing Wage,0,0,35,35
53166,174 North 11th Street,174,NORTH 11 STREET,Brooklyn,301,33,40.71939016,-73.9547475,Not Extended Affordability,Non Prevailing Wage,0,0,10,49
57802,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57829,CONFIDENTIAL,----,----,Bronx,211,13,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53518,222 East 44th Street,222,EAST 43 STREET,Manhattan,106,4,40.75063393,-73.97301767,Not Extended Affordability,Non Prevailing Wage,0,0,87,429
54727,Bensonhurst Housing For The Elderly,2160,78 STREET,Brooklyn,311,44,40.60666232,-73.98983322,Not Extended Affordability,Non Prevailing Wage,0,70,71,71
52369,500 Waverly,502,WAVERLY AVENUE,Brooklyn,302,35,40.68304787,-73.96609355,Not Extended Affordability,Non Prevailing Wage,0,0,11,48
54898,69 East 125th Street,69,EAST 125 STREET,Manhattan,111,9,40.80568067,-73.93959354,Not Extended Affordability,Non Prevailing Wage,0,0,12,75
57827,CONFIDENTIAL,----,----,Brooklyn,316,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
59046,First Atlantic Terminal (HDC),161,SOUTH ELLIOTT PLACE,Brooklyn,302,35,40.68418638,-73.97451925,Not Extended Affordability,Non Prevailing Wage,0,0,93,93
59046,First Atlantic Terminal (HDC),170,SOUTH PORTLAND AVENUE,Brooklyn,302,35,40.68418638,-73.97451925,Not Extended Affordability,Non Prevailing Wage,0,0,116,116
50639,874 Willoughby Avenue,874,WILLOUGHBY AVENUE,Brooklyn,303,36,40.69546731,-73.93323468,Not Extended Affordability,Non Prevailing Wage,0,0,19,93
53006,7 West 21st Street,7,WEST 21 STREET,Manhattan,105,3,40.7409423,-73.99112989,Not Extended Affordability,Non Prevailing Wage,0,0,58,289
57806,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57807,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58517,Smith Woodward Apartments (20150005),1660,FULTON STREET,Brooklyn,303,36,40.67929833,-73.93405486,Not Extended Affordability,Non Prevailing Wage,0,0,141,141
54982,79-89 Avenue D,79,AVENUE D,Manhattan,103,2,40.72287985,-73.97697572,Not Extended Affordability,Non Prevailing Wage,0,0,22,110
53498,118 Fulton Street,118,FULTON STREET,Manhattan,101,1,40.70981411,-74.00737989,Not Extended Affordability,Non Prevailing Wage,0,0,97,483
57809,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58204,CONFIDENTIAL,----,----,Brooklyn,317,40,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
51123,BAM Cultural District North Site Tower II,15,LAFAYETTE AVENUE,Brooklyn,302,35,40.68703628,-73.97857823,Not Extended Affordability,Non Prevailing Wage,0,0,50,123
57813,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57819,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52852,G&M Properties Phase II,1030,CAULDWELL AVENUE,Bronx,203,16,40.82598787,-73.90544043,Not Extended Affordability,Non Prevailing Wage,0,0,25,25
52852,G&M Properties Phase II,1167,STRATFORD AVENUE,Bronx,209,18,40.82852313,-73.87562611,Not Extended Affordability,Non Prevailing Wage,0,0,69,69
52852,G&M Properties Phase II,1636,DR M L KING JR BOULEVARD,Bronx,205,14,40.84751938,-73.91886643,Not Extended Affordability,Non Prevailing Wage,0,0,25,25
52852,G&M Properties Phase II,1640,DR M L KING JR BOULEVARD,Bronx,205,14,40.84762083,-73.91871811,Not Extended Affordability,Non Prevailing Wage,0,0,25,25
52852,G&M Properties Phase II,100,WEST 174 STREET,Bronx,205,14,40.84682424,-73.91783355,Not Extended Affordability,Non Prevailing Wage,0,0,37,37
53383,85 Commercial St.,85,COMMERCIAL STREET,Brooklyn,301,33,40.73798677,-73.95707679,Not Extended Affordability,Non Prevailing Wage,0,20,200,200
44324,Clinton URA Site 7/CHDC,525,WEST 52 STREET,Manhattan,104,3,40.76679237,-73.99194955,Not Extended Affordability,Non Prevailing Wage,0,0,103,103
52053,525 West 52nd Street,521,WEST 42 STREET,Manhattan,104,3,40.76031226,-73.99636501,Not Extended Affordability,Non Prevailing Wage,0,0,79,392
54292,"Greenpoint Landing F2_5 Blue Slip, Brooklyn, NY",5,BLUE SLIP,Brooklyn,301,33,40.73606905,-73.95944153,Not Extended Affordability,Non Prevailing Wage,10,30,102,103
55121,CONFIDENTIAL,----,----,Brooklyn,308,36,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
58241,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
50875,68 Charlton,68,CHARLTON STREET,Manhattan,102,3,40.72700734,-74.00641487,Not Extended Affordability,Non Prevailing Wage,0,0,29,122
58504,Marcy Sheridan Apartments (20146009),201,MARCY PLACE,Bronx,204,16,40.83739598,-73.9138157,Not Extended Affordability,Non Prevailing Wage,0,52,74,74
55343,ACRMD Lubin,79,3 STREET,Brooklyn,306,39,40.67775249,-73.99297337,Extended Affordability,Non Prevailing Wage,0,25,25,25
57603,CONFIDENTIAL,----,----,Queens,406,29,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52665,907 Driggs Avenue,907,DRIGGS AVENUE,Brooklyn,301,33,40.7080049,-73.96241265,Not Extended Affordability,Non Prevailing Wage,0,0,21,21
57575,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54494,211 WEST 28TH STREET,211,WEST 28 STREET,Manhattan,105,3,40.74770005,-73.99389351,Not Extended Affordability,Non Prevailing Wage,0,0,37,37
57585,CONFIDENTIAL,----,----,Bronx,211,13,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57578,CONFIDENTIAL,----,----,Bronx,207,14,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57548,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57565,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57567,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54879,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57557,CONFIDENTIAL,----,----,Queens,409,30,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57570,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57560,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57550,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57581,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
52788,86 Fleet Place,166,MYRTLE AVENUE,Brooklyn,302,35,40.69323733,-73.98218593,Not Extended Affordability,Non Prevailing Wage,0,0,29,440
55240,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
49774,555 Tenth Avenue,551,10 AVENUE,Manhattan,104,3,40.75875874,-73.99649866,Not Extended Affordability,Non Prevailing Wage,0,0,120,598
50200,DOE. 1420 CROTONA PARK EAST,1420,CROTONA PARK EAST,Bronx,203,16,40.83444172,-73.89602546,Not Extended Affordability,Prevailing Wage,60,0,60,60
55185,CONFIDENTIAL,----,----,Queens,401,22,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55186,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55187,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53192,317-329 Kent Avenue,325,KENT AVENUE,Brooklyn,301,33,40.71343534,-73.96663359,Not Extended Affordability,Non Prevailing Wage,0,0,104,522
55255,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55188,CONFIDENTIAL,----,----,Brooklyn,318,45,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55189,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55190,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
55183,CONFIDENTIAL,----,----,Brooklyn,315,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55191,CONFIDENTIAL,----,----,Queens,413,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
50201,Los Sures 383 Hewes Street HDFC,392,SOUTH 3 STREET,Brooklyn,301,34,40.70830005,-73.95162785,Not Extended Affordability,Non Prevailing Wage,0,0,22,22
52126,509 West 38th Street,509,WEST 38 STREET,Manhattan,104,3,40.75764167,-73.99799308,Not Extended Affordability,Non Prevailing Wage,0,0,46,225
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),44,MORGAN AVENUE,Brooklyn,301,34,40.7054544,-73.93134917,Not Extended Affordability,Non Prevailing Wage,0,6,6,6
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),40,SCHOLES STREET,Brooklyn,301,34,40.70804906,-73.94880744,Not Extended Affordability,Non Prevailing Wage,0,1,6,6
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),568,GRAHAM AVENUE,Brooklyn,301,33,40.72246928,-73.94714045,Not Extended Affordability,Non Prevailing Wage,0,0,4,4
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),7,STAGG STREET,Brooklyn,301,34,40.70895003,-73.95038659,Not Extended Affordability,Non Prevailing Wage,0,0,4,4
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),198,MONTROSE AVENUE,Brooklyn,301,34,40.70726872,-73.94132744,Not Extended Affordability,Non Prevailing Wage,0,1,4,4
50059,Kings Villas - St. Nicks,877,DUMONT AVENUE,Brooklyn,305,42,40.66768323,-73.88594711,Not Extended Affordability,Non Prevailing Wage,0,1,6,6
50059,Kings Villas - St. Nicks,717,FLUSHING AVENUE,Brooklyn,301,33,40.70066337,-73.94393354,Not Extended Affordability,Non Prevailing Wage,0,1,4,4
50059,Kings Villas - St. Nicks,160,GLENMORE AVENUE,Brooklyn,316,37,40.67168581,-73.90482286,Not Extended Affordability,Non Prevailing Wage,0,0,8,8
50059,Kings Villas - St. Nicks,78,GROVE STREET,Brooklyn,304,34,40.69229236,-73.92138482,Not Extended Affordability,Non Prevailing Wage,0,2,6,6
50059,Kings Villas - St. Nicks,275,MENAHAN STREET,Brooklyn,304,37,40.69938669,-73.91621927,Not Extended Affordability,Non Prevailing Wage,0,4,6,6
50059,Kings Villas - St. Nicks,178,ROCKAWAY AVENUE,Brooklyn,316,41,40.6770926,-73.91115671,Not Extended Affordability,Non Prevailing Wage,0,2,6,6
50059,Kings Villas - St. Nicks,663,WILLOUGHBY AVENUE,Brooklyn,303,36,40.69483841,-73.94278806,Not Extended Affordability,Non Prevailing Wage,0,2,3,3
50206,Park Monroe II,1169,EAST NEW YORK AVENUE,Brooklyn,308,41,40.66697612,-73.92370002,Not Extended Affordability,Non Prevailing Wage,4,0,29,29
50206,Park Monroe II,342,LAFAYETTE AVENUE,Brooklyn,302,35,40.68845096,-73.96174217,Not Extended Affordability,Non Prevailing Wage,3,0,16,16
50206,Park Monroe II,862,MACON STREET,Brooklyn,316,41,40.68468026,-73.91628823,Not Extended Affordability,Non Prevailing Wage,1,0,7,7
50206,Park Monroe II,864,MACON STREET,Brooklyn,316,41,40.68469116,-73.91618726,Not Extended Affordability,Non Prevailing Wage,1,0,7,7
50206,Park Monroe II,868,MACON STREET,Brooklyn,316,41,40.68470207,-73.9160935,Not Extended Affordability,Non Prevailing Wage,0,0,7,7
50206,Park Monroe II,1939,PARK PLACE,Brooklyn,316,41,40.67164553,-73.91287991,Not Extended Affordability,Non Prevailing Wage,12,0,37,37
50206,Park Monroe II,495,PUTNAM AVENUE,Brooklyn,303,36,40.68523658,-73.94155596,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
50206,Park Monroe II,1920,UNION STREET,Brooklyn,308,41,40.66722056,-73.92393404,Not Extended Affordability,Non Prevailing Wage,9,0,42,42
50206,Park Monroe II,1933,UNION STREET,Brooklyn,308,41,40.66764879,-73.92400925,Not Extended Affordability,Non Prevailing Wage,13,0,66,66
52218,56 Fulton Street,56,FULTON STREET,Manhattan,101,1,40.70852419,-74.00516871,Not Extended Affordability,Non Prevailing Wage,0,0,24,120
54978,CONFIDENTIAL,----,----,Bronx,210,13,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54979,CONFIDENTIAL,----,----,Queens,408,24,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53519,66 Ainslie Street,66,AINSLIE STREET,Brooklyn,301,34,40.71242568,-73.95222724,Not Extended Affordability,Non Prevailing Wage,0,0,10,50
54976,CONFIDENTIAL,----,----,Bronx,209,17,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54977,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54389,Lands End 1,255,CLINTON STREET,Manhattan,103,1,40.71116134,-73.98747269,Extended Affordability,Non Prevailing Wage,0,0,129,256
49562,1711 Davidson HDFC,1711,DAVIDSON AVENUE,Bronx,205,14,40.84737318,-73.9140594,Not Extended Affordability,Non Prevailing Wage,0,48,86,86
54728,HELP. 113 EAST 13TH STREET,113,EAST 13 STREET,Manhattan,103,2,40.73339404,-73.98896594,Extended Affordability,Non Prevailing Wage,0,0,90,90
54913,CONFIDENTIAL,----,----,Brooklyn,317,45,,,Not Extended Affordability,Non Prevailing Wage,1,0,1,1
54975,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
54689,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58292,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54690,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54737,CONFIDENTIAL,----,----,Queens,406,29,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54691,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54739,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54364,CONFIDENTIAL,----,----,Brooklyn,312,40,,,Not Extended Affordability,Non Prevailing Wage,2,0,2,2
55196,CONFIDENTIAL,----,----,Brooklyn,317,45,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
54669,CONFIDENTIAL,----,----,Queens,409,32,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54692,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55178,CONFIDENTIAL,----,----,Brooklyn,303,36,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
58291,CONFIDENTIAL,----,----,Bronx,203,17,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54740,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58255,CONFIDENTIAL,----,----,Bronx,210,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
54741,CONFIDENTIAL,----,----,Brooklyn,315,48,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58494,Bay Street Senior Housing (20136026),533,BAY STREET,Staten Island,501,49,40.62890881,-74.07613037,Not Extended Affordability,Non Prevailing Wage,0,66,67,67
44281,Stanley Commons,670,STANLEY AVENUE,Brooklyn,305,42,40.65927047,-73.88320785,Not Extended Affordability,Non Prevailing Wage,0,3,240,240
50026,SUS. 1674 Broadway and 768 Decatur. Henry Apts.,8,ROCKAWAY AVENUE,Brooklyn,316,41,40.68352158,-73.91209641,Not Extended Affordability,Prevailing Wage,56,0,79,79
53350,CONFIDENTIAL,----,----,Queens,408,24,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
50026,SUS. 1674 Broadway and 768 Decatur. Henry Apts.,1672,BROADWAY,Brooklyn,316,41,40.68399439,-73.91302243,Not Extended Affordability,Prevailing Wage,50,0,55,55
51778,Park House,4275,PARK AVENUE,Bronx,206,15,40.84927415,-73.89913248,Not Extended Affordability,Non Prevailing Wage,20,30,248,248
52661,3160 Park Avenue (Mixed Income),3160,PARK AVENUE,Bronx,203,17,40.82446731,-73.91610515,Not Extended Affordability,Non Prevailing Wage,0,0,57,152
53245,3160 Park Avenue (Low Income),3160,PARK AVENUE,Bronx,203,17,40.82446731,-73.91610515,Not Extended Affordability,Non Prevailing Wage,0,19,95,152
49283,The Hub,350,LIVINGSTON STREET,Brooklyn,302,33,40.68740725,-73.9810084,Not Extended Affordability,Non Prevailing Wage,0,0,103,750
50257,920 Prospect Avenue,920,PROSPECT AVENUE,Bronx,202,17,40.82167981,-73.90029073,Extended Affordability,Non Prevailing Wage,0,0,69,69
53277,Navy Yard HDFC Inc. (8A),45-55,NORTH ELLIOTT PLACE,Brooklyn,302,35,40.69675794,-73.97696671,Not Extended Affordability,Non Prevailing Wage,0,0,159,159
53553,Pio Mendez / VIP,1291,LAFAYETTE AVENUE,Bronx,202,17,40.81700768,-73.88767463,Extended Affordability,Non Prevailing Wage,0,91,91,91
53553,Pio Mendez / VIP,1876,BELMONT AVENUE,Bronx,206,17,40.84435808,-73.89271374,Extended Affordability,Non Prevailing Wage,0,91,91,91
54650,CONFIDENTIAL,----,----,Bronx,203,17,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52320,1515 Bedford Avenue,1515,BEDFORD AVENUE,Brooklyn,308,35,40.67122484,-73.95441969,Not Extended Affordability,Non Prevailing Wage,0,0,28,142
52723,Prospect Plaza - Site 2,1776,PROSPECT PLACE,Brooklyn,316,41,40.67221707,-73.91744664,Not Extended Affordability,Prevailing Wage,42,6,101,101
52723,Prospect Plaza - Site 2,1750,PROSPECT PLACE,Brooklyn,316,41,40.67230012,-73.91843069,Not Extended Affordability,Prevailing Wage,20,4,48,48
58254,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
48646,SKA Marin. 1918 First Ave. Draper Hall,1918,1 AVENUE,Manhattan,111,8,40.78439163,-73.94318055,Not Extended Affordability,Prevailing Wage,202,0,203,203
58492,333 Lenox Rd (20136053),331,LENOX ROAD,Brooklyn,317,40,40.65459449,-73.94854933,Not Extended Affordability,Non Prevailing Wage,8,12,58,58
49938,Greenpoint Landing E3,31,EAGLE STREET,Brooklyn,301,33,40.73491907,-73.95965874,Not Extended Affordability,Non Prevailing Wage,0,10,98,98
51179,"Quincy Senior Residences, L.P.",625,QUINCY STREET,Brooklyn,303,36,40.6892207,-73.93409192,Not Extended Affordability,Non Prevailing Wage,5,67,94,94
54637,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55428,NYCHA Section 8,277,EAST 4 STREET,Manhattan,103,2,40.72288882,-73.98103076,Not Extended Affordability,Non Prevailing Wage,0,0,24,24
55428,NYCHA Section 8,635,EAST 12 STREET,Manhattan,103,2,40.72778761,-73.9776415,Not Extended Affordability,Non Prevailing Wage,0,0,269,269
55428,NYCHA Section 8,438,EAST 120 STREET,Manhattan,111,8,40.79769206,-73.93204863,Not Extended Affordability,Non Prevailing Wage,0,0,42,42
55428,NYCHA Section 8,510,EAST 156 STREET,Bronx,201,17,40.81899636,-73.91145863,Not Extended Affordability,Non Prevailing Wage,0,0,207,207
55428,NYCHA Section 8,930,HALSEY STREET,Brooklyn,316,41,40.68526764,-73.91629831,Not Extended Affordability,Non Prevailing Wage,0,0,252,252
55428,NYCHA Section 8,1772,MADISON AVENUE,Manhattan,111,9,40.80069351,-73.94508456,Not Extended Affordability,Non Prevailing Wage,0,0,80,80
58250,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
50810,Alberta Alston House,52-09,99 STREET,Queens,404,21,40.74093815,-73.86083166,Extended Affordability,Non Prevailing Wage,0,151,151,151
